80%,85%,90%,95%,97.5%,100%,102.5%,105%,110%,115%,120%
37.18,32.937,27.642,20.96,18.156,15.787,13.949,12.915,14.796,18.503,21.173
34.221,30.029,25.168,20.627,18.688,16.824,15.341,14.336,13.92,16.456,19.128
32.469,28.341,24.352,20.867,19.147,17.496,16.163,15.215,14.122,15.04,17.266
29.308,26.55,23.959,21.453,20.25,19.136,18.158,17.334,16.075,15.264,15.094
27.574,25.761,23.937,22.187,21.375,20.621,19.934,19.315,18.271,17.444,16.783
26.328,24.807,23.272,21.801,21.118,20.481,19.894,19.36,18.443,17.695,17.073
25.992,24.679,23.336,22.013,21.382,20.781,20.22,19.702,18.811,18.104,17.551
